timestamp,nose_x,nose_y,nose_z,nose_confidence,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_inner_confidence,left_eye_x,left_eye_y,left_eye_z,left_eye_confidence,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,left_eye_outer_confidence,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_inner_confidence,right_eye_x,right_eye_y,right_eye_z,right_eye_confidence,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,right_eye_outer_confidence,left_ear_x,left_ear_y,left_ear_z,left_ear_confidence,right_ear_x,right_ear_y,right_ear_z,right_ear_confidence,left_mouth_x,left_mouth_y,left_mouth_z,left_mouth_confidence,right_mouth_x,right_mouth_y,right_mouth_z,right_mouth_confidence,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_confidence,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_confidence,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_confidence,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_confidence,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_confidence,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_confidence,left_pinky_x,left_pinky_y,left_pinky_z,left_pinky_confidence,right_pinky_x,right_pinky_y,right_pinky_z,right_pinky_confidence,left_index_x,left_index_y,left_index_z,left_index_confidence,right_index_x,right_index_y,right_index_z,right_index_confidence,left_thumb_x,left_thumb_y,left_thumb_z,left_thumb_confidence,right_thumb_x,right_thumb_y,right_thumb_z,right_thumb_confidence,left_hip_x,left_hip_y,left_hip_z,left_hip_confidence,right_hip_x,right_hip_y,right_hip_z,right_hip_confidence,left_knee_x,left_knee_y,left_knee_z,left_knee_confidence,right_knee_x,right_knee_y,right_knee_z,right_knee_confidence,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_confidence,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_confidence,left_heel_x,left_heel_y,left_heel_z,left_heel_confidence,right_heel_x,right_heel_y,right_heel_z,right_heel_confidence,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_confidence,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_confidence,ground_truth
6133,0.49841,0.32676,-0.48272,0.99896,0.50673,0.31605,-0.45455,0.9978,0.51231,0.31861,-0.45468,0.99768,0.51726,0.32123,-0.45482,0.99779,0.48812,0.31281,-0.45828,0.99814,0.48234,0.31357,-0.45839,0.99836,0.477,0.31461,-0.45869,0.99855,0.52416,0.34589,-0.26844,0.99643,0.46746,0.33888,-0.27879,0.99799,0.5097,0.36178,-0.41319,0.99952,0.48512,0.35796,-0.41651,0.99955,0.58009,0.5555,-0.16506,0.99881,0.40649,0.5428,-0.15651,0.99956,0.60947,0.79755,-0.07749,0.92465,0.37373,0.78655,-0.05958,0.9689,0.60552,0.97291,-0.22119,0.48849,0.36569,0.97614,-0.20208,0.63934,0.60805,1.05184,-0.26445,0.37568,0.35878,1.04025,-0.24693,0.47755,0.59477,1.04023,-0.3082,0.40722,0.37298,1.03418,-0.30118,0.52597,0.58721,1.00256,-0.24262,0.41849,0.37783,1.00512,-0.22694,0.53542,0.54738,1.00578,-0.03086,0.62284,0.43365,0.99519,0.03128,0.685,0.54511,1.3515,0.0687,0.01177,0.42902,1.34802,0.10106,0.00967,0.54391,1.66292,0.43421,0.0018,0.42988,1.66527,0.39313,0.0026,0.54473,1.70442,0.45877,0.00129,0.4305,1.71162,0.414,0.0039,0.52873,1.76769,0.22818,0.00132,0.43849,1.75821,0.15812,0.00332,idle
6166,0.49842,0.32676,-0.48971,0.99896,0.50673,0.31603,-0.46128,0.99778,0.51231,0.31859,-0.4614,0.99767,0.51726,0.3212,-0.46153,0.99776,0.48813,0.31279,-0.46543,0.99813,0.48235,0.31355,-0.46557,0.99836,0.47699,0.31459,-0.46587,0.99855,0.52415,0.34584,-0.27254,0.9964,0.46745,0.33887,-0.285,0.99799,0.50971,0.36178,-0.41905,0.99951,0.48513,0.358,-0.42293,0.99955,0.58021,0.55552,-0.1664,0.99879,0.40649,0.5428,-0.1639,0.99956,0.60955,0.7979,-0.07934,0.92461,0.37369,0.78712,-0.06971,0.9691,0.60579,0.9728,-0.22629,0.48145,0.36565,0.97641,-0.21553,0.63828,0.60858,1.05388,-0.26989,0.36649,0.35866,1.04127,-0.26067,0.47392,0.59538,1.0392,-0.31401,0.39875,0.37293,1.03537,-0.31455,0.52333,0.58773,1.00267,-0.2478,0.4106,0.3778,1.00582,-0.24047,0.53294,0.54744,1.00593,-0.03038,0.6192,0.43363,0.99526,0.0308,0.68324,0.54513,1.35226,0.0682,0.01151,0.42908,1.3485,0.09733,0.00948,0.54392,1.66365,0.43304,0.00177,0.42992,1.66559,0.38755,0.00254,0.54475,1.70515,0.45762,0.00127,0.43052,1.7119,0.4083,0.00386,0.52868,1.76847,0.22749,0.00129,0.43853,1.75878,0.15053,0.00321,idle
6200,0.4984,0.32677,-0.49571,0.99895,0.50672,0.31601,-0.4676,0.99776,0.5123,0.31856,-0.46771,0.99764,0.51725,0.32115,-0.46784,0.99773,0.48812,0.31278,-0.47167,0.99811,0.48232,0.31354,-0.47182,0.99835,0.47695,0.31457,-0.47212,0.99854,0.52415,0.34579,-0.27886,0.99635,0.46742,0.33884,-0.29126,0.99798,0.50971,0.36179,-0.42481,0.9995,0.48511,0.35802,-0.42865,0.99954,0.58037,0.5556,-0.16938,0.99876,0.40648,0.54278,-0.16915,0.99955,0.60971,0.7986,-0.08236,0.92393,0.37368,0.78778,-0.07465,0.96905,0.60569,0.97268,-0.23094,0.47528,0.3656,0.97696,-0.22038,0.63807,0.60912,1.05384,-0.27457,0.35898,0.35853,1.04311,-0.2654,0.47193,0.59513,1.03841,-0.31878,0.39195,0.37287,1.03775,-0.3192,0.52233,0.58765,1.00252,-0.25244,0.40425,0.37778,1.0074,-0.24535,0.53192,0.54738,1.00607,-0.03012,0.61588,0.43353,0.99526,0.03053,0.6818,0.54498,1.35289,0.06703,0.01139,0.429,1.34882,0.09566,0.00941,0.5437,1.66409,0.433,0.00175,0.42989,1.66581,0.38687,0.0025,0.54455,1.7055,0.4576,0.00125,0.43047,1.71207,0.40777,0.00386,0.52833,1.76897,0.22657,0.00127,0.43849,1.75913,0.14989,0.00314,idle
6233,0.4983,0.32689,-0.51582,0.99895,0.50665,0.31601,-0.48805,0.99776,0.51227,0.31856,-0.48816,0.99765,0.51721,0.32113,-0.48827,0.99773,0.48803,0.31278,-0.4923,0.99813,0.48221,0.31354,-0.49245,0.99836,0.47678,0.31457,-0.49275,0.99855,0.52416,0.34578,-0.29691,0.99636,0.46731,0.33882,-0.31079,0.998,0.50968,0.3619,-0.44371,0.9995,0.48504,0.3583,-0.44791,0.99955,0.5805,0.55565,-0.17917,0.99874,0.40648,0.54277,-0.18398,0.99955,0.60998,0.79854,-0.08806,0.92441,0.37368,0.7884,-0.0875,0.96902,0.60571,0.97261,-0.23843,0.47316,0.36544,0.97757,-0.23538,0.63846,0.60957,1.05364,-0.28196,0.35482,0.35822,1.04477,-0.28143,0.47045,0.59519,1.03752,-0.32747,0.38856,0.37278,1.03953,-0.33512,0.52158,0.58774,1.00246,-0.26029,0.40098,0.37774,1.00857,-0.26025,0.53095,0.54736,1.0062,-0.02855,0.61597,0.4335,0.99528,0.02893,0.6826,0.54472,1.35368,0.06692,0.01165,0.42853,1.34906,0.09257,0.00962,0.54317,1.66447,0.43786,0.0018,0.42936,1.66583,0.38647,0.00255,0.54398,1.70578,0.46308,0.00129,0.42999,1.71206,0.40757,0.00397,0.52761,1.7694,0.23143,0.00128,0.43793,1.75943,0.14945,0.00313,idle
6266,0.49828,0.32703,-0.52041,0.99896,0.50665,0.31601,-0.49277,0.9978,0.51227,0.31856,-0.49287,0.99768,0.51721,0.32113,-0.49298,0.99776,0.48803,0.31278,-0.4965,0.99816,0.48219,0.31354,-0.49666,0.99839,0.47674,0.31457,-0.49696,0.99858,0.52428,0.34578,-0.30272,0.99642,0.46727,0.33882,-0.31472,0.99804,0.50968,0.36202,-0.44867,0.99951,0.48503,0.35854,-0.45233,0.99955,0.58074,0.55612,-0.1851,0.9987,0.4065,0.54279,-0.18582,0.99954,0.61015,0.79936,-0.09867,0.9242,0.37368,0.78894,-0.08803,0.96867,0.60547,0.97301,-0.25345,0.47082,0.36541,0.97785,-0.23414,0.64139,0.61,1.0557,-0.29723,0.35266,0.35815,1.04583,-0.27971,0.47314,0.59481,1.03708,-0.34323,0.38759,0.37274,1.04043,-0.33315,0.52526,0.58734,1.00261,-0.2756,0.39983,0.37773,1.00917,-0.25901,0.53395,0.5473,1.00636,-0.02813,0.61519,0.43345,0.99528,0.02851,0.68318,0.54371,1.35467,0.05172,0.01242,0.42784,1.3493,0.07749,0.01022,0.5417,1.66513,0.41837,0.00191,0.4284,1.66616,0.36198,0.00269,0.54248,1.7062,0.44301,0.00136,0.42907,1.71223,0.38185,0.00418,0.52593,1.77001,0.21214,0.00133,0.43647,1.75995,0.12472,0.0032,idle
6300,0.49829,0.3287,-0.5301,0.99899,0.5067,0.3164,-0.50288,0.99787,0.51233,0.31885,-0.50298,0.99776,0.51727,0.32137,-0.50308,0.99783,0.48804,0.31337,-0.50677,0.99822,0.48217,0.3141,-0.50693,0.99844,0.47671,0.31515,-0.50722,0.99863,0.52458,0.34598,-0.31185,0.99654,0.46723,0.33906,-0.3248,0.99811,0.50973,0.3639,-0.45768,0.99952,0.48504,0.36137,-0.46161,0.99957,0.58122,0.55692,-0.19036,0.99868,0.40659,0.54284,-0.19292,0.99953,0.61061,0.80035,-0.10315,0.92383,0.37374,0.78946,-0.09433,0.96828,0.60541,0.97407,-0.25912,0.46837,0.3654,0.97796,-0.24308,0.64366,0.61028,1.05837,-0.30311,0.35058,0.3581,1.04632,-0.28939,0.47541,0.59465,1.03742,-0.34973,0.38687,0.37272,1.04072,-0.343,0.52858,0.58707,1.00329,-0.2816,0.39876,0.37772,1.00932,-0.26805,0.5365,0.54726,1.00674,-0.02725,0.61005,0.43345,0.99532,0.02765,0.67951,0.54323,1.35583,0.04883,0.013,0.42734,1.3497,0.07083,0.0106,0.54079,1.66631,0.40999,0.00199,0.42757,1.6668,0.34994,0.00276,0.54154,1.70724,0.43377,0.00141,0.42826,1.71278,0.36915,0.00429,0.52463,1.77132,0.20138,0.00135,0.43528,1.76089,0.1105,0.00321,idle
6333,0.49838,0.33209,-0.55305,0.99904,0.50688,0.31743,-0.52588,0.99798,0.51247,0.31968,-0.52598,0.99786,0.5174,0.32221,-0.52606,0.99793,0.48811,0.3148,-0.53019,0.99831,0.48218,0.31551,-0.53035,0.99852,0.47671,0.3167,-0.53064,0.9987,0.52489,0.34677,-0.32991,0.99672,0.46722,0.33978,-0.34562,0.99821,0.50977,0.36806,-0.47817,0.99954,0.48508,0.36626,-0.48288,0.99959,0.58144,0.55743,-0.19887,0.99867,0.40664,0.54292,-0.20481,0.99953,0.6108,0.80117,-0.10924,0.92379,0.3738,0.7902,-0.10907,0.96818,0.60518,0.9748,-0.27146,0.47152,0.36539,0.97824,-0.26775,0.65167,0.61015,1.06108,-0.31738,0.35417,0.35805,1.04694,-0.31657,0.48489,0.59442,1.03786,-0.36588,0.39212,0.37267,1.04128,-0.37138,0.53872,0.58671,1.00393,-0.2948,0.4033,0.3777,1.00972,-0.29317,0.54531,0.54716,1.00699,-0.02628,0.60848,0.43346,0.99532,0.02671,0.67931,0.54274,1.35691,0.04174,0.01461,0.42723,1.34997,0.06282,0.01173,0.54043,1.66702,0.39601,0.00226,0.42748,1.66764,0.33493,0.00312,0.5411,1.70766,0.41878,0.00159,0.42816,1.71357,0.35305,0.00477,0.5244,1.77197,0.18501,0.00151,0.43507,1.76151,0.09407,0.00351,idle
6366,0.49883,0.33585,-0.55494,0.99909,0.50754,0.31865,-0.52785,0.99809,0.51291,0.32075,-0.52795,0.99798,0.5179,0.32334,-0.52802,0.99803,0.48855,0.31626,-0.53249,0.99841,0.48231,0.31696,-0.53264,0.9986,0.47675,0.31827,-0.53293,0.99877,0.5256,0.34795,-0.33098,0.9969,0.46721,0.34066,-0.34826,0.99832,0.51,0.3726,-0.47967,0.99956,0.48526,0.37122,-0.48481,0.99961,0.58168,0.55814,-0.19941,0.99869,0.4068,0.54281,-0.20639,0.99953,0.61091,0.80195,-0.10921,0.92374,0.37392,0.79041,-0.10809,0.9683,0.60499,0.97569,-0.27439,0.47369,0.36542,0.97825,-0.26641,0.65895,0.6101,1.06368,-0.32101,0.3567,0.35808,1.04703,-0.3149,0.49311,0.59428,1.03866,-0.36984,0.39627,0.37267,1.04133,-0.36961,0.54767,0.58647,1.00469,-0.29796,0.40681,0.37772,1.00979,-0.29166,0.55315,0.54713,1.00736,-0.02534,0.60278,0.4335,0.99533,0.02581,0.67529,0.54251,1.35815,0.04124,0.01558,0.42693,1.35084,0.0595,0.01238,0.5398,1.66856,0.39555,0.00241,0.42681,1.6696,0.33119,0.00329,0.54033,1.70903,0.41829,0.0017,0.42749,1.71561,0.3493,0.00499,0.52363,1.7741,0.18336,0.00159,0.43422,1.76373,0.08756,0.00363,idle
6400,0.49966,0.33656,-0.54979,0.99916,0.50832,0.31895,-0.52168,0.99823,0.51342,0.32098,-0.52184,0.99812,0.5185,0.32355,-0.52195,0.99817,0.48934,0.31656,-0.5247,0.99852,0.48275,0.31719,-0.52489,0.9987,0.47701,0.31845,-0.52522,0.99886,0.52622,0.34816,-0.32922,0.99712,0.4672,0.34066,-0.34012,0.99845,0.51053,0.37351,-0.47877,0.99959,0.48566,0.37201,-0.48038,0.99964,0.58175,0.55819,-0.19157,0.99877,0.40682,0.54267,-0.20215,0.99956,0.61093,0.80252,-0.10057,0.92669,0.37396,0.79134,-0.1036,0.96975,0.60491,0.98101,-0.27032,0.48531,0.36616,0.98263,-0.25906,0.67194,0.60988,1.06301,-0.31491,0.365,0.35877,1.05278,-0.30688,0.50643,0.59437,1.04658,-0.36264,0.40601,0.37356,1.04738,-0.36106,0.56116,0.58654,1.0111,-0.29327,0.41625,0.37864,1.01672,-0.28384,0.56608,0.54707,1.00742,-0.0239,0.60771,0.43339,0.99533,0.0244,0.67952,0.54255,1.36003,0.04393,0.01545,0.42689,1.3527,0.0632,0.01215,0.53979,1.67122,0.40072,0.00234,0.4268,1.67117,0.34103,0.00315,0.5403,1.71184,0.42404,0.00167,0.42743,1.7171,0.36012,0.00482,0.52348,1.77873,0.19229,0.00153,0.43429,1.76651,0.09816,0.00346,idle
6433,0.49993,0.33718,-0.53104,0.99921,0.50879,0.3193,-0.50433,0.99834,0.51374,0.32133,-0.50443,0.99824,0.51889,0.32398,-0.50453,0.99828,0.48985,0.31681,-0.50898,0.99862,0.48305,0.31735,-0.50911,0.99879,0.4772,0.31855,-0.5094,0.99893,0.52684,0.3487,-0.31018,0.9973,0.46723,0.34065,-0.32838,0.99856,0.5107,0.3742,-0.45756,0.99962,0.48574,0.37245,-0.46213,0.99966,0.58179,0.55823,-0.17432,0.99882,0.40693,0.54233,-0.19554,0.99959,0.61094,0.80253,-0.08442,0.92844,0.37404,0.79161,-0.10262,0.97122,0.60488,0.98156,-0.26391,0.49421,0.36632,0.98336,-0.25482,0.6879,0.60955,1.06265,-0.31362,0.3718,0.35886,1.05385,-0.30297,0.52416,0.59443,1.04725,-0.36126,0.4137,0.37364,1.04897,-0.35682,0.57827,0.58659,1.01186,-0.28827,0.424,0.3788,1.01811,-0.27949,0.58259,0.54707,1.00739,-0.0215,0.61822,0.43336,0.9953,0.022,0.6895,0.54256,1.36001,0.04492,0.01567,0.42691,1.35252,0.06003,0.01227,0.53981,1.67107,0.40405,0.00233,0.4269,1.67061,0.33808,0.00311,0.54034,1.7116,0.42762,0.00168,0.42746,1.71637,0.35761,0.00478,0.52343,1.77858,0.19246,0.0015,0.43479,1.76602,0.097,0.00336,idle
6466,0.50117,0.33765,-0.50921,0.99925,0.50996,0.31954,-0.48191,0.99843,0.51466,0.32156,-0.48201,0.99833,0.52004,0.32426,-0.48213,0.99837,0.4915,0.31691,-0.48779,0.9987,0.48447,0.31738,-0.48791,0.99886,0.4783,0.31855,-0.48819,0.99899,0.52752,0.34889,-0.28719,0.99743,0.46773,0.34056,-0.31107,0.99866,0.51128,0.37459,-0.43494,0.99964,0.48659,0.37264,-0.44165,0.99969,0.5818,0.55824,-0.15599,0.99887,0.40711,0.54171,-0.18327,0.99961,0.61095,0.80211,-0.06504,0.92975,0.37414,0.79131,-0.09483,0.97256,0.60489,0.98135,-0.2426,0.50479,0.36648,0.98331,-0.25273,0.70431,0.61,1.06219,-0.29237,0.38082,0.35902,1.05378,-0.30144,0.54307,0.59448,1.0467,-0.34177,0.42334,0.37372,1.04891,-0.35652,0.59617,0.58663,1.01166,-0.26717,0.43346,0.37894,1.0181,-0.27631,0.59972,0.54712,1.00726,-0.01861,0.63348,0.43338,0.99517,0.01907,0.70338,0.54262,1.35927,0.04512,0.01679,0.42719,1.35155,0.0571,0.01304,0.54015,1.66867,0.40467,0.00246,0.42763,1.66863,0.33674,0.00329,0.54065,1.70887,0.42933,0.0018,0.42804,1.71413,0.35658,0.00499,0.52375,1.77613,0.20512,0.00156,0.43654,1.76356,0.09938,0.00346,idle
6500,0.50118,0.33896,-0.50095,0.9993,0.51009,0.32018,-0.4745,0.99853,0.51478,0.3222,-0.4746,0.99843,0.52015,0.32494,-0.47471,0.99846,0.49162,0.3175,-0.47917,0.99878,0.48457,0.31789,-0.47928,0.99893,0.47844,0.31893,-0.47957,0.99906,0.52775,0.34939,-0.28203,0.99758,0.46807,0.34058,-0.30034,0.99875,0.51129,0.37562,-0.42722,0.99966,0.48659,0.37351,-0.43246,0.99971,0.58185,0.55823,-0.15271,0.99891,0.40742,0.54088,-0.17152,0.99963,0.61098,0.80193,-0.06464,0.93141,0.37439,0.78986,-0.08145,0.97385,0.60491,0.98126,-0.24189,0.51624,0.36676,0.98324,-0.24281,0.7211,0.61009,1.06237,-0.29179,0.39113,0.35927,1.05365,-0.29387,0.56334,0.59452,1.0467,-0.34127,0.43435,0.37381,1.04875,-0.34719,0.61513,0.58665,1.0118,-0.2663,0.44411,0.3791,1.01797,-0.26622,0.61787,0.54714,1.00698,-0.01798,0.64873,0.43339,0.99495,0.01843,0.71748,0.54264,1.35885,0.04205,0.01831,0.42743,1.35063,0.05228,0.01413,0.54039,1.66717,0.40271,0.00265,0.42813,1.66766,0.32863,0.00361,0.54096,1.70697,0.42753,0.00197,0.42845,1.7131,0.34809,0.00534,0.52383,1.77494,0.20425,0.00166,0.43752,1.76239,0.0935,0.00365,idle
6533,0.50117,0.34006,-0.50407,0.99934,0.51018,0.32069,-0.4774,0.99861,0.51488,0.3227,-0.4775,0.99851,0.52025,0.32548,-0.47761,0.99854,0.49169,0.31794,-0.48204,0.99885,0.48461,0.31827,-0.48215,0.99899,0.47848,0.31923,-0.48244,0.99911,0.52799,0.34978,-0.28489,0.99771,0.46823,0.34059,-0.3022,0.99883,0.51128,0.37662,-0.43048,0.99968,0.48659,0.37439,-0.43546,0.99973,0.58202,0.55823,-0.15689,0.99894,0.40768,0.54031,-0.17108,0.99964,0.61098,0.80168,-0.06928,0.93268,0.37473,0.78766,-0.0785,0.97476,0.60492,0.98117,-0.24773,0.52589,0.36719,0.98261,-0.2425,0.73488,0.61014,1.06216,-0.29914,0.40009,0.35974,1.05294,-0.29312,0.57993,0.59456,1.04641,-0.34953,0.44391,0.37394,1.0479,-0.34648,0.63076,0.5867,1.01165,-0.27263,0.45314,0.37928,1.01739,-0.26601,0.63266,0.54717,1.00684,-0.01794,0.65976,0.4334,0.99482,0.01839,0.72788,0.54258,1.35881,0.04052,0.01988,0.42739,1.35025,0.05032,0.0153,0.54038,1.667,0.40287,0.00286,0.42803,1.6676,0.32788,0.00393,0.54095,1.7067,0.4276,0.00212,0.42836,1.71303,0.3472,0.00568,0.52369,1.77486,0.20208,0.00177,0.43745,1.76235,0.09004,0.00389,idle
6566,0.50123,0.34016,-0.50332,0.99938,0.51041,0.32079,-0.47666,0.99869,0.5151,0.32279,-0.47676,0.99859,0.52052,0.32557,-0.47686,0.99861,0.49187,0.31801,-0.48089,0.99891,0.48474,0.31831,-0.48101,0.99905,0.47861,0.31924,-0.4813,0.99917,0.52823,0.3498,-0.28412,0.99783,0.46845,0.34052,-0.29965,0.9989,0.51132,0.37669,-0.42984,0.9997,0.48662,0.37439,-0.4344,0.99974,0.58222,0.55814,-0.15672,0.99898,0.40798,0.53966,-0.1685,0.99966,0.61096,0.80085,-0.07075,0.93471,0.37506,0.78637,-0.07698,0.97573,0.60504,0.98121,-0.24906,0.53843,0.36764,0.98218,-0.24246,0.74774,0.61071,1.06235,-0.30108,0.41115,0.36022,1.05205,-0.29328,0.59525,0.59472,1.04646,-0.35147,0.45544,0.374,1.04686,-0.34714,0.64515,0.58701,1.01192,-0.27415,0.4641,0.37937,1.0167,-0.26633,0.6464,0.54747,1.00661,-0.01806,0.67092,0.43362,0.99467,0.01852,0.73815,0.5426,1.35831,0.03846,0.02101,0.42746,1.34974,0.04845,0.01604,0.54039,1.66692,0.39293,0.003,0.42803,1.6676,0.31948,0.00413,0.54097,1.70665,0.41633,0.00223,0.42834,1.71304,0.33774,0.00588,0.52369,1.7747,0.1874,0.00184,0.43745,1.76233,0.07818,0.00404,idle
6600,0.50121,0.34052,-0.50473,0.99941,0.51046,0.32103,-0.478,0.99876,0.51517,0.32304,-0.4781,0.99867,0.5206,0.32587,-0.4782,0.99868,0.4919,0.31817,-0.48229,0.99897,0.48477,0.31843,-0.48241,0.9991,0.47864,0.31932,-0.48269,0.99921,0.52841,0.35002,-0.2855,0.99794,0.46866,0.34051,-0.30055,0.99897,0.51131,0.37691,-0.4313,0.99972,0.4866,0.37452,-0.43587,0.99976,0.58238,0.55806,-0.15828,0.99902,0.40834,0.5392,-0.16828,0.99968,0.61086,0.80034,-0.07229,0.93693,0.37548,0.78492,-0.07678,0.97671,0.60509,0.98146,-0.25446,0.55167,0.36833,0.98087,-0.24414,0.76037,0.61042,1.06057,-0.30711,0.42272,0.36109,1.05009,-0.29598,0.6106,0.59478,1.04695,-0.35803,0.46724,0.37426,1.04469,-0.35065,0.65936,0.58714,1.01244,-0.27981,0.47543,0.37962,1.01501,-0.26872,0.65998,0.54772,1.00603,-0.01817,0.68253,0.43384,0.99439,0.01863,0.74878,0.54257,1.35762,0.03391,0.02217,0.42745,1.34881,0.04474,0.01687,0.54017,1.66672,0.38523,0.00316,0.42747,1.66756,0.31246,0.00438,0.54077,1.70646,0.40804,0.00235,0.42763,1.71302,0.33007,0.00614,0.52321,1.77425,0.17597,0.00193,0.43691,1.76224,0.06766,0.00424,idle
6633,0.5012,0.3406,-0.48365,0.99945,0.51056,0.32111,-0.45685,0.99883,0.51527,0.32311,-0.45694,0.99874,0.52071,0.32594,-0.45703,0.99875,0.49197,0.31823,-0.46048,0.99903,0.48481,0.31847,-0.46059,0.99915,0.4787,0.31934,-0.46088,0.99926,0.52866,0.35005,-0.26612,0.99805,0.46885,0.3405,-0.27888,0.99903,0.51132,0.37691,-0.4112,0.99973,0.4866,0.3745,-0.41503,0.99977,0.58256,0.558,-0.14375,0.99906,0.40877,0.53886,-0.15361,0.99969,0.61083,0.80009,-0.06297,0.93855,0.37587,0.78447,-0.06452,0.97755,0.60512,0.98257,-0.24565,0.56197,0.36899,0.97964,-0.23128,0.77149,0.61018,1.06049,-0.29748,0.43236,0.3617,1.04838,-0.28296,0.62456,0.5948,1.04858,-0.34795,0.47747,0.37449,1.04283,-0.33628,0.67253,0.58716,1.01357,-0.27069,0.48512,0.37988,1.01352,-0.2557,0.67251,0.5479,1.00581,-0.01823,0.69029,0.43412,0.99424,0.01869,0.75638,0.54255,1.35692,0.03031,0.02268,0.42747,1.34818,0.04085,0.01715,0.53997,1.66662,0.37252,0.00322,0.42723,1.66756,0.29957,0.00444,0.54063,1.70641,0.39475,0.0024,0.42728,1.71304,0.3164,0.00617,0.52261,1.774,0.16566,0.00196,0.43662,1.76217,0.0563,0.00428,idle
6666,0.5012,0.34058,-0.47185,0.99947,0.51064,0.32111,-0.44491,0.99888,0.51537,0.32311,-0.44501,0.99879,0.52084,0.32593,-0.44511,0.9988,0.49201,0.31823,-0.44826,0.99907,0.48483,0.31845,-0.44838,0.99919,0.47872,0.3193,-0.44867,0.99929,0.52887,0.34998,-0.2553,0.99812,0.46898,0.34043,-0.26687,0.99908,0.51134,0.37678,-0.39989,0.99974,0.48661,0.37439,-0.40335,0.99979,0.58275,0.55801,-0.13507,0.99908,0.40923,0.53845,-0.14414,0.9997,0.61092,0.79992,-0.05595,0.93956,0.37632,0.78374,-0.05551,0.97827,0.60535,0.98311,-0.23722,0.56848,0.36953,0.97769,-0.21783,0.7813,0.61009,1.05987,-0.28758,0.43838,0.36223,1.0457,-0.2688,0.63647,0.5949,1.04892,-0.33745,0.48367,0.37469,1.04006,-0.32098,0.68363,0.58726,1.01384,-0.2619,0.49098,0.38009,1.01136,-0.242,0.68308,0.54801,1.00568,-0.01822,0.70263,0.43427,0.9941,0.01868,0.76748,0.54254,1.35596,0.0318,0.02375,0.42765,1.34726,0.04297,0.01792,0.53996,1.66533,0.37932,0.00338,0.42724,1.66683,0.3082,0.00468,0.54063,1.70507,0.40197,0.00251,0.42729,1.71236,0.32595,0.00639,0.52252,1.7725,0.16986,0.00205,0.43662,1.76123,0.06589,0.00446,idle
6700,0.5013,0.34055,-0.47594,0.99949,0.51082,0.32114,-0.44889,0.99892,0.51557,0.32313,-0.44899,0.99883,0.52107,0.32594,-0.44908,0.99884,0.49221,0.31824,-0.45257,0.99911,0.48501,0.31846,-0.45268,0.99922,0.47889,0.31929,-0.45297,0.99932,0.52905,0.34998,-0.25766,0.99819,0.46923,0.34039,-0.27042,0.99912,0.51141,0.37673,-0.40335,0.99975,0.48671,0.37431,-0.40717,0.9998,0.58286,0.558,-0.13601,0.9991,0.40972,0.53823,-0.14692,0.99971,0.61099,0.79982,-0.05679,0.94073,0.37678,0.78324,-0.05808,0.97907,0.60583,0.98413,-0.23849,0.57386,0.36991,0.97697,-0.22119,0.78995,0.61011,1.0598,-0.28864,0.44264,0.36241,1.04488,-0.27188,0.64668,0.59528,1.05053,-0.3383,0.48823,0.37475,1.03933,-0.32456,0.69329,0.58772,1.01499,-0.26308,0.49538,0.38021,1.01064,-0.24558,0.69236,0.54818,1.0056,-0.01826,0.71172,0.43458,0.99402,0.01872,0.77579,0.54256,1.35571,0.03161,0.02414,0.42774,1.34712,0.04352,0.01815,0.53996,1.66528,0.38228,0.00342,0.42725,1.66682,0.31133,0.00472,0.54063,1.70504,0.40541,0.00254,0.4273,1.71236,0.32937,0.00642,0.52247,1.7724,0.17452,0.00207,0.43662,1.76121,0.0688,0.00448,idle
